id,State_Name,Mean,Median,Stdev,sum_w
60215929,California,44711,35990,33186,555.818008
60215939,California,54788,51633,33935,318.7163109
60215949,California,50277,34571,34756,109.5599658
60215959,California,47510,38295,39622,277.1887551
60215969,California,49842,43419,45031,316.2891647
60215979,California,46814,39699,41345,390.0230175
60215989,California,38531,28611,27982,389.5914282
6021599,California,36029,22561,37658,893.5071193
60215999,California,35718,25033,32357,277.8617612
60216009,California,58381,39115,48367,461.0522298
60216019,California,49800,42948,32616,513.7153636
60216029,California,94971,300000,62748,34.96402807
60216039,California,42656,41431,27962,218.0611991
60216049,California,34372,27652,25452,406.9491016
60216059,California,42773,35478,30585,365.9165752
60216069,California,38523,28460,36637,605.8148147
60216079,California,51540,44268,33811,185.5914437
60216089,California,69382,59426,48566,174.5243535
6021609,California,49692,33344,47702,1077.129248
60216099,California,48052,47651,29070,303.6863619
60216109,California,69606,64060,51440,108.9908438
60216119,California,49604,41486,36258,253.2266335
60216129,California,48534,40966,32930,283.1581368
60216139,California,49503,34641,43258,195.1239985
60216149,California,48295,40051,37288,355.3531854
60216159,California,48508,42668,39330,448.3460045
60216169,California,51253,44426,39675,492.3815025
60216179,California,52191,39144,40773,278.5920221
60216189,California,54426,48895,41206,239.0542538
6021619,California,114247,96920,78852,573.7547025
60216199,California,89158,78319,66952,182.8907638
60216209,California,77615,66090,53106,418.3460165
60216219,California,80564,78265,61306,226.9176059
60216229,California,97049,91160,53167,277.0762633
60216239,California,73556,57020,58825,125.023021
60216249,California,68450,55990,62885,446.2792555
60216259,California,92074,94556,45388,68.69358391
60216269,California,79170,300000,46580,196.6219953
60216279,California,63796,50701,35292,305.8549941
60216289,California,125282,300000,78348,95.62709943
6021629,California,135976,114519,85999,544.8218293
60216299,California,98614,300000,49706,142.821856
60216309,California,63954,53192,41428,268.8561839
60216319,California,82239,300000,43501,142.1913955
60216329,California,37345,30689,30217,492.8413118
60216339,California,67157,51622,55893,455.4826747
60216349,California,0,0,0,0
60216359,California,86418,79207,34826,90.38891281
60216369,California,68924,59196,48416,306.0531006
60216379,California,53622,55721,26145,233.4884803
60216389,California,53705,53917,30330,141.8612722
6021639,California,81774,61534,66509,1118.630154
60216399,California,79665,82900,40150,111.9592659
60216409,California,63042,300000,45015,211.5907294
60216419,California,86014,300000,51952,104.4947751
60216429,California,69649,57925,54790,197.9548859
60216439,California,56432,44772,44179,655.5089452
60216449,California,35587,16583,41613,467.4504989
60216459,California,67867,53944,48982,207.7582851
60216469,California,64960,54441,44097,160.3941355
60216479,California,30810,30462,15872,235.662711
60216489,California,48235,39338,40890,323.6255607
6021649,California,60908,48717,48908,777.176689
60216499,California,106789,96089,69002,282.3141368
60216509,California,84872,83861,53402,263.3829498
60216519,California,93048,81051,65255,271.0873681
60216529,California,75344,61821,61215,290.8858595
60216539,California,66847,51036,54924,314.1208889
60216549,California,115804,96094,80111,177.513532
60216559,California,91900,74458,70657,129.7575249
60216569,California,63240,52217,48936,174.8198134
60216579,California,62118,48503,52620,299.4578479
60216589,California,58208,35441,57105,175.5605106
6021659,California,43407,33674,33233,854.9959431
60216599,California,59646,300000,36202,353.8906115
60216609,California,56499,61096,36315,318.016624
60216619,California,84349,59951,63493,206.1585783
60216629,California,89235,75940,67928,128.0257524
60216639,California,113013,111634,67769,130.5591709
60216649,California,112915,300000,81184,135.7253428
60216659,California,109386,99591,61244,118.3904776
60216669,California,75146,77305,43718,222.1158557
60216679,California,34403,22682,30307,407.4227203
60216689,California,77148,300000,64881,377.3249846
6021669,California,61673,44022,55333,653.6704643
60216699,California,117116,116596,55180,76.69025958
60216709,California,62912,53894,38273,264.4558082
60216719,California,125139,300000,52399,50.39351771
60216729,California,37187,24828,35563,411.3558733
60216739,California,52087,37827,44889,494.1835594
60216749,California,48159,36506,43395,430.2797774
60216759,California,78306,300000,47558,148.7595228
60216769,California,103233,99727,67181,142.1528498
60216779,California,96856,94077,54741,192.051507
60216789,California,77323,63316,42598,128.1568917
6021679,California,33959,22241,37712,1003.601885
60216799,California,104886,91385,68814,182.4884773
60216809,California,141949,127738,87601,103.2590346
60216819,California,82402,69428,51864,259.2221037
60216829,California,56802,39139,45798,565.8833225
60216839,California,36496,24467,37062,396.1858996
60216849,California,41231,28386,39205,566.6471113
60216859,California,39708,28410,35257,634.7135221
60216869,California,64587,41880,65064,316.1185147
60216879,California,46698,31184,46359,471.5204326
60216889,California,41783,27193,48240,387.7507238
6021689,California,46022,37660,34312,520.817715
60216899,California,46423,47193,41724,217.2792938
602169,California,85175,68809,69279,708.2870571
60216909,California,54634,47776,42967,393.9543547
60216919,California,79580,60975,59059,391.7295852
60216929,California,109531,104705,76391,195.7197401
60216939,California,132740,99298,86100,98.32402391
60216949,California,76075,72859,47857,106.4267771
60216959,California,37171,28090,42413,265.0492418
60216969,California,34480,21460,40413,416.8828223
60216979,California,91096,80697,58117,137.2553364
60216989,California,78754,66115,54979,364.5812095
6021699,California,45164,37055,31767,446.1535304
60216999,California,34386,32606,21485,367.7286824
60217009,California,38939,32736,29338,688.348755
60217019,California,40259,37869,27808,946.9001406
60217029,California,44240,34964,32833,635.8807876
60217039,California,48218,36108,40359,490.5824953
60217049,California,37392,30679,30232,230.4577869
60217059,California,51892,41357,45684,339.5870499
60217069,California,49456,40862,37525,453.3069435
60217079,California,99850,300000,57449,92.1266201
60217089,California,56742,39319,45191,164.5941393
6021709,California,51873,36506,53365,960.5033957
60217099,California,43061,29502,42925,769.6684042
60217109,California,83542,76252,59537,174.4854604
60217119,California,55800,52730,34950,321.0789043
60217129,California,55764,39234,55063,275.2526889
